upstream_reliability,sync_time_s,join_time_s,upstream_num_tx,latency_min_s,upstream_num_lost,avg_hops,upstream_num_rx,latency_avg_s,latency_max_s,avg_current_uA,lifetime_AA_years
0.8486811986811988,2286.829,2311.5069999999996,28.1,1.3570000000000002,4.9,10.846666666666666,23.2,3.3725427779822517,6.035,1059.2161857761128,0.3220601171869364
0.8382421707421708,2131.131,2148.402,49.4,1.7300000000000004,14.4,10.091575425790754,35.0,3.977120364963504,7.884,933.5431871432854,0.3566673913810036
0.8235729548229548,2094.0639999999994,2101.577,31.4,1.47,6.6,9.244444444444444,24.8,3.28352465034965,6.361000000000001,938.3024811001635,0.37387878937315927
0.7982993966817497,1879.5970000000002,1899.0820000000003,128.1,1.044,28.9,8.3875,99.2,3.618921681536907,8.425,807.454220099676,0.41187836777488107
0.8114619165609218,1796.786,1804.3140000000003,83.5,0.9119999999999999,17.4,7.422972972972973,66.1,2.7654317468531078,5.325999999999999,740.2865770202445,0.4535928541058201
0.8792542818173782,1727.289,1738.4720000000002,96.6,0.7989999999999999,20.2,7.37133152173913,76.4,2.73359056985807,6.901000000000001,692.2003138241382,0.4813462186595868
0.855413567725941,1718.95,1740.2599999999998,43.3,1.0050000000000001,4.7,7.586666666666668,38.6,2.3266562520812526,4.684,657.5957049625947,0.519799344333918
0.8280689568796795,1918.3679999999997,1944.694,115.0,1.05,23.1,8.217543859649123,91.9,3.1723292418980362,6.725,803.4848470137966,0.4335191319589719
0.7721098901098901,2146.966,2177.166,56.2,1.506,9.9,9.2,46.3,3.2337562312161894,5.764000000000001,1014.8690009699998,0.3450650304208387
0.8215448179271709,2540.036,2370.692,29.8,1.509,4.5,10.225,25.3,3.006509156655311,5.098999999999999,1681.8562127582943,0.2640246150262529
0.8023750481974167,2490.1070000000004,2516.3360000000002,56.7,1.3810000000000002,12.3,10.9,44.4,3.2748379205304685,6.099,11840.518556815356,0.2638797488138219
0.8641686091686092,2353.208,2369.8959999999997,39.4,1.3649999999999998,10.3,10.875,29.1,3.423923328305681,6.0489999999999995,1344.7951149327084,0.30369691776431174
0.8138061938061938,2236.755,2248.666,53.0,1.426,13.4,10.036363636363635,39.6,3.3945419552669547,6.304,1835.5488569487393,0.3346508715104016
0.8335085985909515,1872.672,1886.4900000000002,62.8,1.448,15.1,9.0,47.7,3.4474413114698566,7.264,778.0737262945283,0.42022915813186457
0.8183134413185563,1737.859,1745.666,40.7,1.138,7.6,8.0,33.1,3.059911957392452,5.683999999999999,642.4040863011518,0.5143360932895817
0.8125751027020902,1591.106,1607.1039999999998,90.1,1.0122222222222224,24.4,7.222222222222222,65.7,2.965544852028664,5.718888888888889,635.343679533628,0.5165588978350154
0.8453298170539549,1603.9109999999998,1618.386,89.6,0.6433333333333334,18.9,6.188721384701284,70.7,2.2562904961099224,5.196666666666667,640.6775607304886,0.5104371315269364
0.9181402465351237,1513.4940000000001,1518.3050000000003,67.5,0.56,7.6,6.175086390217969,59.9,1.9863438301506666,5.113,602.9488141980087,0.5691358721014104
0.851377740695799,1552.5460000000003,1559.1380000000001,68.4,0.6422222222222221,15.7,6.238930659983292,52.7,2.326885247535402,5.652222222222223,600.6522547364513,0.5720625089197755
0.8661902220586433,1793.4440000000002,1804.982,66.1,0.762,18.5,7.18,47.6,2.3750502462962464,5.494000000000001,1327.5381361961079,0.46785020491654833
0.7919450919450921,1971.1029999999998,1977.8640000000003,105.0,1.0166666666666668,18.2,8.222222222222221,86.8,2.9125829931272817,6.858888888888889,981.6135050036149,0.40611409301801615
