upstream_reliability,sync_time_s,join_time_s,upstream_num_tx,latency_min_s,upstream_num_lost,avg_hops,upstream_num_rx,latency_avg_s,latency_max_s,avg_current_uA,lifetime_AA_years
0.9585175230175231,966.0739999999998,969.399,89.0,0.16699999999999998,6.9,4.0,82.1,1.2257258286809551,4.051,373.6766633059492,0.9066934028205095
0.9168707138272355,1392.7330000000002,1401.083,109.7,0.3666666666666667,11.3,5.199049316696375,98.4,1.8074616630986975,5.267777777777777,1686.0079934345144,0.7730800107574214
0.9736111111111111,964.4580000000002,968.066,21.2,0.315,0.6,4.174736842105263,20.6,1.063881498542737,2.995,284.6609300459761,1.2185276367981805
0.9704766541475403,658.911,661.743,98.8,0.203,8.4,3.0,90.4,1.0551569756186192,3.1339999999999995,296.5001068271354,1.3325050998414878
0.9842224231464737,388.13,394.265,65.3,0.05399999999999999,2.3,2.0,63.0,0.727762527439055,2.271,216.62742700513635,1.8456211803680211
0.9948945147679324,267.03999999999996,268.833,65.3,0.019000000000000003,0.8,1.0,64.5,0.3145505309956099,1.684,315.8100185180928,1.2601182633233607
0.9690571428571427,812.1279999999999,814.1020000000001,179.2,0.05199999999999999,12.9,2.0,166.3,0.7797155504188708,3.048,7490.677622012522,1.3823327477658538
0.9499553090587574,717.412,731.494,57.2,0.101,2.2,3.0,55.0,0.728031302612416,2.697,328.4899063038443,1.2321338799017783
0.9448656126482213,911.4330000000002,915.875,120.2,0.19199999999999998,10.4,4.287423558897244,109.8,1.383392449562416,4.445,362.1384462861397,0.9999314486122423
0.9819624819624819,870.1020000000001,872.152,56.3,0.2366666666666667,1.3,3.4453089244851256,55.0,0.9118924155800128,2.8066666666666666,291.45233356478855,1.2255599199984712
0.9886666666666667,506.691,514.178,26.8,0.12900000000000006,0.3,2.2,26.5,0.6780482685935636,2.7520000000000002,319.38970397833634,1.1748517702662427
0.9795988791570187,262.81999999999994,265.93,193.5,0.027000000000000007,7.1,1.2,186.4,0.46909467673648003,2.789,258.4964408727121,1.3838482219342843
0.9222984185999399,1493.092,1498.9080000000001,75.3,0.6490000000000001,9.4,7.192635658914729,65.9,2.0288579823221378,4.538,494.78589347077616,0.6602657088521683
0.9871167416200739,331.399,334.186,107.3,0.012,1.8,1.0,105.5,0.316280134779794,1.988,305.4699114144938,1.0843381069741667
0.9534393841452665,553.88,555.75,101.5,0.07,9.9,2.1578947368421053,91.6,0.6759203508778244,2.8890000000000002,308.50963647243066,1.1448687187405373
0.9318952859252886,823.1019999999999,826.743,95.8,0.20777777777777776,19.4,3.1717171717171717,76.4,0.9985417456161407,3.08,336.90571617948683,1.0877481026067415
0.9806731601731602,955.8730000000002,960.092,91.6,0.21000000000000002,3.4,4.168,88.2,1.4440032374296454,3.876,321.9822902914101,1.0541282998109662
0.9699487233880818,663.6010000000001,670.8380000000001,135.0,0.173,6.0,3.0,129.0,1.149931218613165,3.9160000000000004,335.6366323105368,1.13794126607391
0.9860820497178588,415.602,417.29800000000006,104.3,0.06899999999999999,5.7,2.0,98.6,0.6262865784428782,2.211,203.97596520192047,1.9550422042972813
0.9970731707317073,224.44,227.125,68.4,0.018000000000000002,1.2,1.0,67.2,0.33366993354866287,1.4700000000000002,191.32377993206654,1.9483321648672791
0.9947418244406195,425.601,428.59,66.3,0.08299999999999999,0.8,2.0,65.5,0.6429936314343009,2.116,170.51460650381867,2.1414210969845846
0.978142857142857,687.999,696.1490000000001,24.1,0.229,0.6,3.0,23.5,0.739858348463131,1.8950000000000002,297.6165878136333,1.331800004432081
0.946223045591332,912.2850000000001,918.521,118.2,0.269,12.7,4.084615384615384,105.5,1.543741717506632,4.244000000000001,304.5005797925111,1.1608957286848112
0.9526850189440461,1116.766,1121.0359999999998,110.5,0.321,7.7,5.02109375,102.8,1.599492681152649,4.292,442.2165537131385,0.7672543261225611
0.9815917249210877,845.199,848.55,91.2,0.268,3.7,4.0,87.5,1.2057431866281865,3.655,305.68661548212765,1.1238681343801056
0.985521421107628,600.577,602.928,27.4,0.13599999999999998,0.4,3.0,27.0,0.762939791984768,2.2600000000000002,256.4770668749314,1.4457162394568237
0.9712413168227121,634.882,637.8439999999999,143.9,0.07300000000000002,8.5,2.0,135.4,0.8618646216233316,3.141,294.6701452395963,1.406768076582517
0.9811099579432913,618.836,635.0260000000001,172.9,0.18800000000000003,6.1,3.0,166.8,1.30819623836825,4.085,256.8596269395872,1.4926682138910072
0.9522967720685112,854.649,859.9230000000001,61.8,0.27799999999999997,1.8,4.0,60.0,1.3104496153436767,3.475,273.8676048072425,1.1964394274424992
0.9325093441400767,1042.8120000000001,1062.438,88.3,0.346,3.7,5.1,84.6,1.5646125627216254,4.800999999999999,296.196137794581,1.1040485690402946
0.9535308693004735,1584.159,1587.81,101.4,0.4911111111111111,5.9,6.0569444444444445,95.5,2.1012581877639214,5.634444444444444,606.7273765408918,0.5701841258852663
